date,rat_name,rat_ID,DOB,Sex,weight,Genotype,HL_date,invalid,file_name,experiment,phase,task,detail,stim_type,analysis_type,complete_block_count,trial_count,hit_percent,FA_percent,UUID,block_size
20250609,Blue2,749,20240717,Male,521,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_300ms_24s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,350,0.995918367346939,0.285714285714286,20250609143330_115.954993665218_1.0356804719923,10
20250609,Lime6,771,20240802,Male,513,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),41,417,0.993150684931507,0.464,20250609143345_116.716999188066_3.24401270320608,10
20250609,Purple6,775,20240802,Male,525,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_100ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),37,372,0.996153846153846,0.321428571428572,20250609143346_215.142003446817_2.91610248245537,10
20250610,Green6,773,20240802,Male,560,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),37,378,0.950943396226415,0.15929203539823,20250610112938_107.411004602909_2.0339976704637,10
20250610,Orange2,746,20240717,Male,450,Fmr1_WT-Tsc2_Het,,"",8kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),50,500,0.762857142857143,0.146666666666667,20250610112939_177.581002190709_1.99259962867211,10
20250610,Lime1,772,20240802,Male,505,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),30,306,0.92093023255814,0.406593406593407,20250610123149_141.532002389431_2.56943338409006,10
20250610,Lime2,774,20240802,Male,516,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_100ms_8s,FXS x TSC,BBN,Training,Recheck,BBN,BBN (Standard),39,399,1,0.142857142857143,20250610123150_102.775996550918_3.02875482706181,10
20250610,Orange3,747,20240717,Male,505,Fmr1_WT-Tsc2_WT,,"",4kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),33,333,0.931330472103004,0.46,20250610123132_90.3149999678135_1.64733281620353,10
20250610,Orange4,748,20240717,Male,497,Fmr1_KO-Tsc2_Het,,"",32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),41,411,0.958333333333333,0.113821138211382,20250610123140_113.098994269967_3.66046872706756,10
20250610,Orange5,769,20240802,Male,506,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Training,Recheck,BBN,BBN (Standard),39,393,0.989090909090909,0.110169491525424,20250610133530_64.2000038176775_2.92277157733506,10
20250610,Orange6,770,20240802,Male,538,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_100ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),48,487,0.982404692082111,0.0479452054794521,20250610133544_88.9909978955984_2.53048986917995,10
20250610,Blue1,744,20240717,Male,452,Fmr1_KO-Tsc2_WT,,"",16kHz_25-85dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),37,370,0.776061776061776,0.108108108108108,20250610143852_160.150992125273_3.28521197296259,10
20250610,Blue2,749,20240717,Male,525,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),33,339,0.903361344537815,0.316831683168317,20250610143855_219.875995069742_1.37705673720959,10
20250610,Lime6,771,20240802,Male,506,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),42,420,0.979591836734694,0.23015873015873,20250610143858_195.285995677114_3.85471864522774,10
20250610,Purple6,775,20240802,Male,530,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),38,380,0.966165413533835,0.263157894736842,20250610143859_180.84399998188_1.97575414463719,10
20250611,Lime1,772,20240802,Male,499,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),29,291,0.936274509803922,0.35632183908046,20250611124155_426.341994479299_3.54584945490794,10
20250611,Lime2,774,20240802,Male,514,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),47,478,0.961194029850746,0.0979020979020979,20250611124156_304.371996223927_1.00607244938785,10
20250611,Orange3,747,20240717,Male,508,Fmr1_WT-Tsc2_WT,,"",4kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),32,321,0.924444444444444,0.40625,20250611124145_274.110995605588_3.84420629362538,10
20250611,Orange4,748,20240717,Male,490,Fmr1_KO-Tsc2_Het,,"",32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),37,379,0.984905660377358,0.210526315789474,20250611124154_284.708996862173_3.72414090061307,10
20250611,Orange5,769,20240802,Male,507,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),42,424,1,0.1484375,20250611134729_313.404998928308_2.7960044558502,10
20250611,Blue1,744,20240717,Male,449,Fmr1_KO-Tsc2_WT,,"",16kHz_25-85dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),42,420,0.792517006802721,0.0714285714285714,20250611145233_156.159995868802_3.20375554918868,10
20250611,Blue2,749,20240717,Male,523,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),29,298,0.923076923076923,0.388888888888889,20250611145236_207.117001712322_2.11122020327321,10
20250611,Lime6,771,20240802,Male,505,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),34,344,0.975103734439834,0.563106796116505,20250611145239_209.454999491572_3.23300632144524,10
20250612,Green6,773,20240802,Male,548,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),39,392,0.974545454545454,0.153846153846154,20250612113119_239.979999884963_3.94150709789729,10
20250612,Orange2,746,20240717,Male,443,Fmr1_WT-Tsc2_Het,,"",8kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),39,391,0.926739926739927,0.466101694915254,20250612113120_147.870008647442_2.42799380711054,10
20250612,Lime1,772,20240802,Male,492,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),29,293,0.887804878048781,0.443181818181818,20250612123658_111.196992918849_1.29730243389079,10
20250612,Lime2,774,20240802,Male,516,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),53,530,1,0.0251572327044025,20250612123659_138.577995076776_1.79396411642756,10
20250612,Orange3,747,20240717,Male,505,Fmr1_WT-Tsc2_WT,,"",4kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),35,357,0.952191235059761,0.377358490566038,20250612123647_176.913001388311_2.43907930986352,10
20250612,Orange4,748,20240717,Male,487,Fmr1_KO-Tsc2_Het,,"",32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),42,426,0.976510067114094,0.171875,20250612123655_124.813998118043_1.07827244291438,10
20250612,Orange5,769,20240802,Male,514,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),44,441,1,0.105263157894737,20250612134239_42.6950007677078_1.63084427284601,10
20250612,Orange6,770,20240802,Male,532,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_100ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),53,537,0.978779840848806,0.0375,20250612134253_143.953996896744_3.16624265299413,10
20250612,Blue1,744,20240717,Male,458,Fmr1_KO-Tsc2_WT,,"",16kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),39,390,0.882783882783883,0.00854700854700855,20250612144519_114.353996515274_2.937553154509,10
20250612,Blue2,749,20240717,Male,525,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,356,0.939759036144578,0.271028037383178,20250612144521_160.570000112057_3.36971389641865,10
20250612,Lime6,771,20240802,Male,498,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),36,363,0.980314960629921,0.559633027522936,20250612144521_132.094998657703_3.60123530086291,10
20250612,Purple6,775,20240802,Male,520,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),34,346,0.921161825726141,0.314285714285714,20250612144522_119.325997307897_2.95072451691958,10
20250613,Green6,773,20240802,Male,556,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,450,0.892063492063492,0.125925925925926,20250613113002_20.575999841094_1.63549408493074,10
20250613,Orange2,746,20240717,Male,447,Fmr1_WT-Tsc2_Het,,"",8kHz_60-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),51,512,0.986072423398329,0.065359477124183,20250613113004_2.28999964892864_1.6123487481825,10
20250613,Lime1,772,20240802,Male,495,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),36,363,0.929133858267716,0.311926605504587,20250613124119_9.78700183331966_2.34955637601666,10
20250613,Lime2,774,20240802,Male,517,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),47,477,0.855855855855856,0.145833333333333,20250613124120_8.38500782847404_2.29144102342115,10
20250613,Orange3,747,20240717,Male,502,Fmr1_WT-Tsc2_WT,,"",4kHz_60-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),41,418,0.965753424657534,0.166666666666667,20250613124110_23.6759930849075_3.35970458181815,10
20250613,Orange4,748,20240717,Male,488,Fmr1_KO-Tsc2_Het,,"",32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),45,454,0.971698113207547,0.0882352941176471,20250613124118_2.70699597895145_2.05616722102779,10
20250613,Orange5,769,20240802,Male,510,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,461,0.947368421052632,0.231884057971015,20250613135230_22.0649980008602_1.58842563903236,10
20250613,Orange6,770,20240802,Male,529,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_100ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),26,267,0.925531914893617,0.0759493670886076,20250613135244_12.3089957982302_2.15876707813616,10
20250613,Blue1,744,20240717,Male,454,Fmr1_KO-Tsc2_WT,,"",16kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),42,428,0.876666666666667,0.03125,20250613145447_111.26499697566_3.69453998368795,10
20250613,Blue2,749,20240717,Male,525,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_300ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),33,332,1,0.32,20250613145449_157.935997098684_2.54428734866451,10
20250613,Lime6,771,20240802,Male,503,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_16s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),38,382,0.99250936329588,0.469565217391304,20250613145453_25.21699257195_1.94648238074069,10
20250613,Purple6,775,20240802,Male,520,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),39,390,0.996336996336996,0.196581196581197,20250613145454_40.2319986373186_2.08358174564115,10
20250614,Green6,773,20240802,Male,555,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,407,0.936619718309859,0.211382113821138,20250614113343_132.943998277187_3.01529529035734,10
20250614,Orange2,746,20240717,Male,453,Fmr1_WT-Tsc2_Het,,"",8kHz_60-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),51,510,0.980392156862745,0.0457516339869281,20250614113351_28.1669966876507_2.87593734300235,10
20250614,Lime1,772,20240802,Male,498,Fmr1_KO-Tsc2_Het,,"",BBN_15-75dB_50ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),25,257,0.933333333333333,0.649350649350649,20250614124050_60.6400050222874_2.89902954425299,10
20250614,Lime2,774,20240802,Male,515,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),49,490,0.895043731778426,0.183673469387755,20250614124051_6.92300610244274_3.20725161972269,10
20250614,Orange3,747,20240717,Male,509,Fmr1_WT-Tsc2_WT,,"",4kHz_40-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),35,352,0.979757085020243,0.228571428571429,20250614124045_156.123997271061_3.13908482018304,10
20250614,Orange4,748,20240717,Male,486,Fmr1_KO-Tsc2_Het,,"",32kHz_20-80dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),41,416,0.945017182130584,0.168,20250614124053_153.029998764396_2.95922295958131,10
20250614,Orange5,769,20240802,Male,518,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,401,0.939501779359431,0.191666666666667,20250614134405_89.913996309042_1.87560337570834,10
20250614,Orange6,770,20240802,Male,528,Fmr1_KO-Tsc2_WT,,"",16kHz_60-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),43,433,0.911184210526316,0.116279069767442,20250614134416_76.5860058367252_2.23289821161349,10
20250614,Blue1,744,20240717,Male,454,Fmr1_KO-Tsc2_WT,,"",16kHz_25-85dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),41,413,0.778546712802768,0.112903225806452,20250614145223_27.3919958621264_3.85173214748872,10
20250614,Blue2,749,20240717,Male,525,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_300ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),37,377,0.99622641509434,0.196428571428571,20250614145226_48.4999984502792_1.79024512757656,10
20250614,Lime6,771,20240802,Male,504,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_300ms_16s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),46,462,1,0.195652173913043,20250614145227_4.41400744020939_1.35620553367134,10
20250614,Purple6,775,20240802,Male,525,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),39,399,0.992857142857143,0.117647058823529,20250614145228_59.5900006592274_1.61050576929273,10
20250616,Green6,773,20240802,Male,552,Fmr1_KO-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),44,441,0.98705501618123,0.0681818181818182,20250616113120_199.341998621821_3.40870087131905,10
20250616,Orange2,746,20240717,Male,457,Fmr1_WT-Tsc2_Het,,"",8kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),43,430,0.843853820598007,0.178294573643411,20250616113121_304.083997383714_1.83170280579142,10
20250616,Lime1,772,20240802,Male,504,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),27,276,1,0.440476190476191,20250616123623_294.322996214032_3.20625281935264,10
20250616,Lime2,774,20240802,Male,519,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),52,521,0.994520547945205,0.0576923076923077,20250616123624_206.413002312183_2.18640346825901,10
20250616,Orange3,747,20240717,Male,501,Fmr1_WT-Tsc2_WT,,"",4kHz_40-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),33,336,0.91063829787234,0.346534653465347,20250616123615_289.314996823668_2.80236857593253,10
20250616,Orange4,748,20240717,Male,491,Fmr1_KO-Tsc2_Het,,"",32kHz_25-85dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),41,412,0.986159169550173,0.138211382113821,20250616123623_310.192000865936_1.03585921877842,10
20250616,Orange5,769,20240802,Male,510,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),41,411,0.996527777777778,0.0894308943089431,20250616133730_143.967998027802_3.23435494577657,10
20250616,Orange6,770,20240802,Male,534,Fmr1_KO-Tsc2_WT,,"",16kHz_60-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),51,512,0.852367688022284,0.065359477124183,20250616133740_162.595999985933_2.96757188958203,10
20250616,Blue1,744,20240717,Male,455,Fmr1_KO-Tsc2_WT,,"",32kHz_60-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),37,379,0.864661654135338,0.0442477876106195,20250616144014_117.717999592423_3.54613352236661,10
20250616,Blue2,749,20240717,Male,530,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_100ms_20s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),33,334,0.995726495726496,0.37,20250616144017_129.179997369647_3.62323281703195,10
20250616,Lime6,771,20240802,Male,517,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_16s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),41,415,1,0.32,20250616144016_134.499994665384_1.08997469285846,10
20250616,Purple6,775,20240802,Male,531,Fmr1_KO-Tsc2_Het,,"",16kHz_60-90dB_50ms_8s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),35,352,0.975708502024291,0.40952380952381,20250616144017_121.77999727428_2.58509366561831,10
20250617,Orange2,746,20240717,Male,451,Fmr1_WT-Tsc2_Het,,"",8kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),47,472,0.83030303030303,0.161971830985916,20250617112202_156.877000629902_3.75297316653062,10
20250617,Lime1,772,20240802,Male,497,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),35,357,1,0.261682242990654,20250617122854_5.34399636089802_2.62484388900207,10
20250617,Lime2,774,20240802,Male,517,Fmr1_WT-Tsc2_WT,,"",BBN_15-75dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),50,509,0.873595505617977,0.104575163398693,20250617122855_15.9089963883162_1.04214137526129,10
20250617,Orange3,747,20240717,Male,498,Fmr1_WT-Tsc2_WT,,"",4kHz_40-90dB_50ms_12s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),34,347,0.967078189300411,0.288461538461538,20250617122844_6.96099624037743_1.88205233180615,10
20250617,Orange4,748,20240717,Male,486,Fmr1_KO-Tsc2_Het,,"",32kHz_25-85dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),36,369,0.965116279069768,0.27027027027027,20250617122852_5.97599856555462_2.35686231948192,10
20250617,Orange5,769,20240802,Male,500,Fmr1_WT-Tsc2_Het,,"",BBN_15-75dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),36,369,0.89922480620155,0.18018018018018,20250617133647_2.33900360763073_1.32461121411545,10
20250617,Orange6,770,20240802,Male,522,Fmr1_KO-Tsc2_WT,,"",16kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),48,487,0.75366568914956,0.178082191780822,20250617133658_13.9520063996315_2.47062540659796,10
20250617,Green6,773,20240802,Male,546,Fmr1_KO-Tsc2_WT,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,457,0.846875,0.109489051094891,20250617112153_140.413008257747_1.89746128960034,10
20250617,Blue1,744,20240717,Male,456,Fmr1_KO-Tsc2_WT,,"",32kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),37,371,0.884615384615385,0.0450450450450451,20250617143839_143.638005852699_3.69966808908953,10
20250617,Blue2,749,20240717,Male,525,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_100ms_20s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),35,354,0.963709677419355,0.19811320754717,20250617143841_220.975003391504_3.15836839357831,10
20250617,Lime6,771,20240802,Male,511,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_16s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),42,422,1,0.291338582677165,20250617143843_143.901995569468_3.36075088259179,10
20250617,Purple6,775,20240802,Male,531,Fmr1_KO-Tsc2_Het,,"",16kHz_60-90dB_50ms_8s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),37,371,0.996153846153846,0.315315315315315,20250617143844_157.386995851994_1.56435353909199,10
20250618,Green6,773,20240802,Male,562,Fmr1_KO-Tsc2_WT,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,452,0.867088607594937,0.0367647058823529,20250618113133_4.79399934411049_2.15332145922896,10
20250618,Orange2,746,20240717,Male,450,Fmr1_WT-Tsc2_Het,,"",8kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),44,444,0.721153846153846,0.295454545454546,20250618113141_2.53799669444561_1.07624405571555,10
20250618,Lime1,772,20240802,Male,500,Fmr1_KO-Tsc2_Het,,"",BBN_15-75dB_50ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),32,326,0.921052631578947,0.520408163265306,20250618124143_1.97699591517448_1.24122321152423,10
20250618,Lime2,774,20240802,Male,504,Fmr1_WT-Tsc2_WT,,"",BBN_15-75dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),47,470,0.765957446808511,0.191489361702128,20250618124144_8.52499902248383_3.66372553898814,10
20250618,Orange3,747,20240717,Male,495,Fmr1_WT-Tsc2_WT,,"",4kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),34,343,0.925311203319502,0.284313725490196,20250618124135_3.46100516617298_1.85740286702368,10
20250618,Orange4,748,20240717,Male,482,Fmr1_KO-Tsc2_Het,,"",32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),43,432,0.996688741721854,0.138461538461539,20250618124143_6.76099732518196_3.39291670629468,10
20250618,Orange5,769,20240802,Male,513,Fmr1_WT-Tsc2_Het,,"",BBN_15-75dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),33,331,0.892241379310345,0.0909090909090909,20250618135712_248.844999074936_2.44445108023761,10
20250618,Orange6,770,20240802,Male,536,Fmr1_KO-Tsc2_WT,,"",16kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),52,529,0.883783783783784,0.0628930817610063,20250618135721_230.159996822476_3.40615104608422,10
20250618,Blue1,744,20240717,Male,456,Fmr1_KO-Tsc2_WT,,"",32kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),46,465,0.873846153846154,0.0642857142857143,20250618150230_6.52700141072273_3.31600545834743,10
20250618,Blue2,749,20240717,Male,532,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_100ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,355,0.987951807228916,0.235849056603774,20250618150232_20.5020010471344_3.99115959732768,10
20250618,Lime6,771,20240802,Male,509,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_20s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),41,413,0.986159169550173,0.306451612903226,20250618150247_157.917992770672_1.7580199412191,10
20250618,Purple6,775,20240802,Male,535,Fmr1_KO-Tsc2_Het,,"",16kHz_60-90dB_50ms_8s,FXS x TSC,Tones,Training,Alone,tone,Tone (Single),38,385,1,0.28448275862069,20250618150248_157.587990537286_3.2185099938492,10
20250619,Green6,773,20240802,Male,554,Fmr1_KO-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),44,440,0.99025974025974,0.0833333333333333,20250619112321_233.022996783257_3.07492157561188,10
20250619,Orange2,746,20240717,Male,454,Fmr1_WT-Tsc2_Het,,"",8kHz_40-70dB_50ms_12s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),44,440,0.814935064935065,0.272727272727273,20250619112330_197.31199555099_2.67744135571214,10
20250619,Lime1,772,20240802,Male,505,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_50ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),32,321,0.995555555555556,0.208333333333333,20250619123105_4.40499521791935_2.61738805457373,10
20250619,Lime2,774,20240802,Male,518,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_100ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),49,499,0.905444126074499,0.08,20250619123106_14.1089960932732_3.53595616287034,10
20250619,Orange3,747,20240717,Male,498,Fmr1_WT-Tsc2_WT,,"",4kHz_40-70dB_50ms_12s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),34,346,0.946502057613169,0.242718446601942,20250619123100_21.1700018495321_3.06851736106186,10
20250619,Orange4,748,20240717,Male,486,Fmr1_KO-Tsc2_Het,,"",32kHz_25-85dB_50ms_8s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),43,438,0.977124183006536,0.0757575757575758,20250619123108_13.6610001325607_2.76995719640119,10
20250619,Orange5,769,20240802,Male,509,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),38,381,0.943820224719101,0.210526315789474,20250619133607_36.2510003149509_3.69523558950246,10
20250619,Orange6,770,20240802,Male,533,Fmr1_KO-Tsc2_WT,,"",16kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),53,533,0.802139037433155,0.0880503144654088,20250619133616_67.1819932758808_3.93418262172659,10
20250619,Blue1,744,20240717,Male,462,Fmr1_KO-Tsc2_WT,,"",32kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Baseline,Alone,tone,Tone (Single),43,431,0.790697674418605,0.0846153846153846,20250619144330_170.213993266225_3.28075960258136,10
20250619,Blue2,749,20240717,Male,543,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_100ms_20s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),36,365,0.913725490196078,0.272727272727273,20250619144332_196.232993155718_3.70095399394637,10
